fecha_registro_utc,id_replica,corrida,variante,es_prueba,segmento,fecha_inicio,fecha_fin,n_periodos,periodos_por_anio,moneda,rendimiento_total,cagr,vol_anual,sharpe,sortino,mdd,calmar,sharpe_periodo,asimetria,curtosis,psr,exposicion_media,tiempo_invertido,rotacion_anual,costo_anual,n_cambios_senal,cagr_activo_sin_costos,cagr_efectivo,comision_por_lado,spread_por_lado,cortes,huella_datos,fuente_datos,parametros_json,nota
2026-09-25T07:01:40.938891Z,R09,e7d7753c85,US_tom_m1_p3,1,completo,1927-03-03,2026-07-31,26096,252,USD,1.1398158983669853,0.007681595191623591,0.07208051240556411,-0.2805402433263159,-0.3942717237341781,-0.6969051164980697,0.011022440515609083,-0.017672374204451894,-0.32906794014090357,60.03260159107064,0.0021416372946131412,0.18274831391784183,0.18274831391784183,23.99122142660424,0.08157015285045553,2385,0.10191085182649307,0.031921010768678704,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m1_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-1, 3]}, ""variante"": ""US_tom_m1_p3""}",
2026-09-25T07:01:40.938891Z,R09,e7d7753c85,US_tom_m1_p3,1,dentro_muestra,1927-03-03,2008-02-29,21463,252,USD,3.696751913336059,0.01928217304754365,0.0687024591400098,-0.19155060617324252,-0.2748611939243678,-0.3408550198018707,0.05657001342902864,-0.012066553986144606,0.12217893013031184,67.37548256808171,0.03883979306615176,0.1810091785864045,0.1810091785864045,23.989478754690197,0.081564227765948,1943,0.09773938002499216,0.036051376558446924,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m1_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-1, 3]}, ""variante"": ""US_tom_m1_p3""}",
2026-09-25T07:01:40.938891Z,R09,e7d7753c85,US_tom_m1_p3,1,fuera_muestra,2008-02-29,2026-07-31,4633,252,USD,-0.5444051681139154,-0.041786791907681975,0.08595734915847561,-0.6157101058723827,-0.8172649624569389,-0.5930967104097125,-0.07045527512505603,-0.038786090948751774,-1.356333578455417,39.6267879954829,0.003556815297766136,0.19080509389164688,0.19080509389164688,23.998885089936078,0.08159620930578293,442,0.12044447891427623,0.01395165224305317,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m1_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-1, 3]}, ""variante"": ""US_tom_m1_p3""}",
2026-09-25T07:01:41.280838Z,R09,4c1b47aebd,US_tom_m2_p3,1,completo,1927-03-03,2026-07-31,26096,252,USD,5.557462556671632,0.019097459711509446,0.08059104933797488,-0.10868161012724169,-0.15534883833024019,-0.5772661402377632,0.03308259116608437,-0.006846297916256199,0.08674607989906122,53.18157851041344,0.134518836606141,0.22846413243408953,0.22846413243408953,23.99122142660424,0.08157015285045553,2385,0.10191085182649307,0.031921010768678704,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m2_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-2, 3]}, ""variante"": ""US_tom_m2_p3""}",
2026-09-25T07:01:41.280838Z,R09,4c1b47aebd,US_tom_m2_p3,1,dentro_muestra,1927-03-03,2008-02-29,21463,252,USD,9.799855811967452,0.029815008044137947,0.07695715665871977,-0.03623358054633805,-0.05303302736590804,-0.4080012830490515,0.07307577030475532,-0.0022825010294056747,0.7629608337447013,58.149919345721436,0.36915911936083995,0.2262964170898756,0.2262964170898756,23.989478754690197,0.081564227765948,1943,0.09773938002499216,0.036051376558446924,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m2_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-2, 3]}, ""variante"": ""US_tom_m2_p3""}",
2026-09-25T07:01:41.280838Z,R09,4c1b47aebd,US_tom_m2_p3,1,fuera_muestra,2008-02-29,2026-07-31,4633,252,USD,-0.3928194347367867,-0.02672627159174401,0.09560174707391945,-0.38090466842843973,-0.5101451502821397,-0.46799988967798234,-0.05710743139305783,-0.023994738711551607,-1.5325380383143157,37.98499544629397,0.04852220745601438,0.2385063673645586,0.2385063673645586,23.998885089936078,0.08159620930578293,442,0.12044447891427623,0.01395165224305317,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m2_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-2, 3]}, ""variante"": ""US_tom_m2_p3""}",
2026-09-25T07:01:41.602902Z,R09,7d032ba728,US_tom_m3_p3,1,completo,1927-03-03,2026-07-31,26096,252,USD,6.331620473994373,0.020242075718241104,0.08880442863371953,-0.07858319472347215,-0.11088660498689434,-0.5394350626327525,0.03752458288389369,-0.004950275963506439,-0.3303947190742752,48.95766728837897,0.21179689657148287,0.2741799509503372,0.2741799509503372,23.99122142660424,0.08157015285045553,2385,0.10191085182649307,0.031921010768678704,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m3_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-3, 3]}, ""variante"": ""US_tom_m3_p3""}",
2026-09-25T07:01:41.602902Z,R09,7d032ba728,US_tom_m3_p3,1,dentro_muestra,1927-03-03,2008-02-29,21463,252,USD,9.556502365472332,0.029525270199385556,0.08533072632021506,-0.0277542585699205,-0.039696627086676164,-0.5394350626327525,0.054733687601405255,-0.0017483539523569717,-0.009736431237498358,56.403502985189476,0.3989255685451307,0.2715836555933467,0.2715836555933467,23.989478754690197,0.081564227765948,1943,0.09773938002499216,0.036051376558446924,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m3_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-3, 3]}, ""variante"": ""US_tom_m3_p3""}",
2026-09-25T07:01:41.602902Z,R09,7d032ba728,US_tom_m3_p3,1,fuera_muestra,2008-02-29,2026-07-31,4633,252,USD,-0.305487724989835,-0.01959879978959389,0.10336254680880812,-0.2741258653298274,-0.37147511571841696,-0.37702184698485774,-0.051983193935127674,-0.017268306371264433,-1.1425600813427088,28.803602938017715,0.11785545802702235,0.2862076408374703,0.2862076408374703,23.998885089936078,0.08159620930578293,442,0.12044447891427623,0.01395165224305317,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m3_p3"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-3, 3]}, ""variante"": ""US_tom_m3_p3""}",
2026-09-25T07:01:41.917394Z,R09,f417c0c1db,US_tom_m1_p2,1,completo,1927-03-03,2026-07-31,26096,252,USD,-0.5578727357029539,-0.00817629249130547,0.06239698399053121,-0.5786227987287124,-0.7800393715628172,-0.7168495411868905,-0.01140586974188189,-0.03644981019877032,-1.5163035261535314,75.72676842026469,1.1168826974383705e-09,0.13707081545064378,0.13707081545064378,23.99122142660424,0.08157015285045553,2385,0.10191085182649307,0.031921010768678704,0.0029,0.0005,2008-02-29,a167a7fa2e659d4e,French F-F_Research_Data_Factors_daily CRSP 202607 sha256 1916d331c2c51d2a,"{""comision_por_lado"": 0.0029, ""cortes"": [""2008-02-29""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [""pos_fin_sig"", ""pos_ini_sig""], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 200, ""periodos_por_anio"": 252, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""dentro_muestra"", ""fuera_muestra""], ""senal"": ""cambio_de_mes_m1_p2"", ""spread_por_lado"": 0.0005, ""usuario"": {""escenario_costos"": ""defecto"", ""familia"": ""US"", ""tipo"": ""calendario"", ""ventana"": [-1, 2]}, ""variante"": ""US_tom_m1_p2""}",
